FACILITY_ID,FACILITY_NAME,CHEM_NAME,CAS_NUM,CHEM_ID,CARCINOGEN,CLEAN_AIR,LIST_3350,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_ABBR,GENERIC_CHEM_NAME,CAS_CHEM_NAME,INDUSTRY_CODE
60901THVLS901NO,ENGINEERED POLYMER SOLUTIONS INC D/B/A VALSPAR COATINGS,2-ETHOXYETHANOL,    110-80-5,110805,N,N,N,901 N GREENWOOD AVE,KANKAKEE,KANKAKEE,IL,NA,2-ETHOXYETHANOL,325
61350MBLSC601DA,MBL (USA) CORP,ZINC (FUME OR DUST),   7440-66-6,7440666,N,N,N,601 DAYTON RD,OTTAWA,LA SALLE,IL,NA,ZINC (FUME OR DUST),326
60411CHCGH211EM,CHICAGO HEIGHTS STEEL,MANGANESE,   7439-96-5,7439965,N,Y,N,211 E MAIN ST,CHICAGO HEIGHTS,COOK,IL,NA,MANGANESE,331
61554NCRNC13082,EDISON INTERNATIONAL POWERTON GENERATING STATION,AMMONIA,   7664-41-7,7664417,N,N,N,13082 E MANITO RD,PEKIN,TAZEWELL,IL,NA,AMMONIA,2211
61252GRKNG18246,AGRI-KING INC,NICKEL COMPOUNDS,N495,N495,N,Y,Y,18246 WALLER RD,FULTON,WHITESIDE,IL,NA,NICKEL COMPOUNDS,311
60542VNSTR149SG,NORTH AURORA,NITRATE COMPOUNDS,N511,N511,N,N,N,149 S GRANT ST,NORTH AURORA,KANE,IL,NA,NITRATE COMPOUNDS,324
62521KDMNF625SO,VALEO CLIMATE CONTROL DECATUR,CHLORODIFLUOROMETHANE,     75-45-6,75456,N,N,N,625 SOUTHSIDE DR,DECATUR,MACON,IL,NA,CHLORODIFLUOROMETHANE,333
60101THLNG669WI,ZENECA SPECIALTY INKS THIELE-ENGDAHL,BARIUM,   7440-39-3,7440393,N,N,N,669 WINTHROP AVE,ADDISON,DUPAGE,IL,NA,BARIUM,325
60164CLLNM13ELA,CALLEN MANUFACTURING CORP,NICKEL,   7440-02-0,7440020,Y,Y,Y,13 E LAKE ST,NORTHLAKE,COOK,IL,NA,NICKEL,331
6014WSLBRG1151A,SOLBERG MANUFACTURING INC,NICKEL,   7440-02-0,7440020,Y,Y,Y,1025 HILLTOP DR,ITASCA,DUPAGE,IL,NA,NICKEL,333
60178SYMRF917CR,SEYMOUR OF SYCAMORE INC,ACETONE,     67-64-1,67641,N,N,N,917 CROSBY AVE,SYCAMORE,DEKALB,IL,NA,ACETONE,325
60507CTRPLRT31B,CATERPILLAR INC,PHOSPHORIC ACID,   7664-38-2,7664382,N,N,N,BOX 348 RT 31S,AURORA,KENDALL,IL,NA,PHOSPHORIC ACID,333
60634CSTPR4200N,CAST PRODS,NICKEL COMPOUNDS,N495,N495,N,Y,Y,4200 N NORDICA,NORRIDGE,COOK,IL,NA,NICKEL COMPOUNDS,331
6016WFRGDF11631,FRIGID FLUID CO,FORMALDEHYDE,     50-00-0,50000,Y,Y,N,11631 W GRAND AVE,MELROSE PARK,COOK,IL,NA,FORMALDEHYDE,333
62533FRMNN3MILE,SPRINGFIELD COAL COMPANY  LLC   CROWN 3 MINE,SELENIUM COMPOUNDS,N725,N725,N,Y,N,2 MINE AVE,FARMERSVILLE,MONTGOMERY,IL,NA,SELENIUM COMPOUNDS,2121
6042WNDRSN255EA,ANDERSON FITTINGS,ZINC COMPOUNDS,N982,N982,N,N,N,255 EAST INDUSTRY DRIVE,FRANKFORT,WILL,IL,NA,ZINC COMPOUNDS,332
60638FDRLD6220S,FEDERAL DIE CASTING CO,MANGANESE,   7439-96-5,7439965,N,Y,N,6220 SOUTH NEW ENGLAND,CHICAGO,COOK,IL,NA,MANGANESE,331
61866HDSNT893WC,HUDSON TECHNOLOGIES CO,MONOCHLOROPENTAFLUOROETHANE,     76-15-3,76153,N,N,N,895 W CHAMPAIGN ST,RANTOUL,CHAMPAIGN,IL,NA,MONOCHLOROPENTAFLUOROETHANE,325
62249HGHLN1111S,HIGHLAND SUPPLY CORP,TOLUENE,    108-88-3,108883,N,Y,N,RTE 143 NORTH MARINE RD,HIGHLAND,MADISON,IL,NA,TOLUENE,339
61942RCNTKRTE2U,HYDROMET ENVIRONMENTAL (USA) INC,LEAD COMPOUNDS,N420,N420,N,Y,Y,2475 E US HWY 36,NEWMAN,DOUGLAS,IL,NA,LEAD COMPOUNDS,325
61342MTRWH60512,HAYES WHEELS INTL INC  MOTOR WHEEL DIV,ZINC COMPOUNDS,N982,N982,N,N,N,605 12TH ST,MENDOTA,LA SALLE,IL,NA,ZINC COMPOUNDS,336
60530FRMRS100EA,FFC,LEAD,   7439-92-1,7439921,Y,Y,Y,100 E LEE RD,LEE,DEKALB,IL,NA,LEAD,333
60617RPBLC11610,REPUBLIC TECHS INTL CHICAGO PLANT,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,"11610 S AVE ""O""",CHICAGO,COOK,IL,NA,CHROMIUM,331
60624KRLLB388NA,KREL LABORATORIES INC,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",   7647-01-0,7647010,N,Y,N,388 N AVERS AVE,CHICAGO,COOK,IL,NA,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",334
60901RMSTRRT50N,ARMSTRONG FLOORING INC,METHANOL,     67-56-1,67561,N,Y,N,1401 N HOBBIE AVE,KANKAKEE,KANKAKEE,IL,NA,METHANOL,326
60650LCTRN1821S,ELECTRONIC PLATING CO,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,1821 S 54TH AVE,CICERO,COOK,IL,NA,SODIUM HYDROXIDE (SOLUTION),332
60510FRMNTKIRKR,US DOE FERMILAB,2 2-DICHLORO-1 1 1-TRIFLUOROETHANE,    306-83-2,306832,N,N,N,KIRK RD & PINE ST,BATAVIA,KANE,IL,NA,2 2-DICHLORO-1 1 1-TRIFLUOROETHANE,999
60101SMPSN136WF,SIMPSON STRONG-TIE ANCHOR SYSTEMS,4 4'-ISOPROPYLIDENEDIPHENOL,     80-05-7,80057,N,N,N,136 W OFFICIAL RD,ADDISON,DUPAGE,IL,NA,4 4'-ISOPROPYLIDENEDIPHENOL,325
61130QRBCS6306N,AQUA AEROBIC SYSTEMS INC,DIISOCYANATES,N120,N120,N,Y,N,6306 N ALPINE RD,ROCKFORD,WINNEBAGO,IL,NA,DIISOCYANATES,333
60632PRCTM4800S,PRECOAT METALS,COPPER COMPOUNDS,N100,N100,N,N,N,4800 S KILBOURN AVE,CHICAGO,COOK,IL,NA,COPPER COMPOUNDS,332
6194WGSGRP13217,GSI GROUP (PARIS IL),MANGANESE,   7439-96-5,7439965,N,Y,N,13217 IL HIGHWAY 133,PARIS,EDGAR,IL,NA,MANGANESE,332
61764CTRPL4HPAR,CATERPILLAR INC - PONTIAC PLANT,ZINC COMPOUNDS,N982,N982,N,N,N,4-H PARK RD,PONTIAC,LIVINGSTON,IL,NA,ZINC COMPOUNDS,336
61301LLNSCLIBER,ILLINOIS CEMENT CO,MANGANESE COMPOUNDS,N450,N450,N,Y,N,1601 ROCKWELL RD,LA SALLE,LA SALLE,IL,NA,MANGANESE COMPOUNDS,327
62959MRCNFRR7XX,AMERICAN FIBER-LITE INC,DICHLOROMETHANE,     75-09-2,75092,Y,Y,Y,RR 7,MARION,WILLIAMSON,IL,NA,DICHLOROMETHANE,336
60434MBLJLINTER,EXXONMOBIL OIL CORP JOL IET REFINERY,COPPER COMPOUNDS,N100,N100,N,N,N,INTERSTATE 55 & ARSENAL RD EAST,CHANNAHON,WILL,IL,NA,COPPER COMPOUNDS,324
60639PRKVW4931W,PARKVIEW METAL PRODUCTS,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,4931 W ARMITAGE,CHICAGO,COOK,IL,NA,CHROMIUM,332
60411CLMTS317E1,CALUMET STEEL CO,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,317 E 11TH ST,CHICAGO HEIGHTS,COOK,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",324
60411CHCGH211EM,CHICAGO HEIGHTS STEEL,ETHYLENE GLYCOL,    107-21-1,107211,N,Y,N,211 E MAIN ST,CHICAGO HEIGHTS,COOK,IL,NA,ETHYLENE GLYCOL,331
62539BRDNCCANTR,FORMOSA PLASTICS CORP ILLINOIS,ETHYLENE GLYCOL,    107-21-1,107211,N,Y,N,19800 RT 36,ILLIOPOLIS,SANGAMON,IL,NA,ETHYLENE GLYCOL,325
60506MTLRT1001W,METAL ARTS FINISHING INC,CYANIDE COMPOUNDS,N106,N106,N,Y,Y,1001 W LAKE ST,AURORA,KANE,IL,NA,CYANIDE COMPOUNDS,332
62959PTTSBRURAL,PITTSBURG FIBERGLASS INC,STYRENE,    100-42-5,100425,Y,Y,N,RURAL RTE 2,MARION,WILLIAMSON,IL,NA,STYRENE,339
60628SGKYW11900,KEYWELL CORP,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,11900 S COTTAGE GROVE AVE,CHICAGO,COOK,IL,NA,CHROMIUM,332
60031GLLGH3966M,GALLAGHER CORP,1 1 1-TRICHLOROETHANE,     71-55-6,71556,N,Y,Y,3966 MORRISON DR,GURNEE,LAKE,IL,NA,1 1 1-TRICHLOROETHANE,326
61061WDSDVR2XXX,WEC CO,N-BUTYL ALCOHOL,     71-36-3,71363,N,N,N,2606 RT 2 S,OREGON,OGLE,IL,NA,N-BUTYL ALCOHOL,333
62953MSSRPCOUNT,LAFARGE MIDWEST INC JOPPA PLANT,MANGANESE COMPOUNDS,N450,N450,N,Y,N,2500 PORTLAND RD,GRAND CHAIN,MASSAC,IL,NA,MANGANESE COMPOUNDS,327
61204SRVSF11362,HONEYWELL SAFETY PRODUCTS,FORMALDEHYDE,     50-00-0,50000,Y,Y,N,101 13TH AVE,ROCK ISLAND,ROCK ISLAND,IL,NA,FORMALDEHYDE,316
62095MCPTR301EV,AMOCO PETROLEUM ADDITIVES CO,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,301 EVANS AVE,WOOD RIVER,MADISON,IL,NA,SODIUM HYDROXIDE (SOLUTION),325
60907GNRLP3200F,SUN CHEMICAL CORP,BARIUM,   7440-39-3,7440393,N,N,N,3200 FESTIVAL DR,KANKAKEE,KANKAKEE,IL,NA,BARIUM,325
60445DBRCH14461,DOBER CHEMICAL CORP,NITRIC ACID,   7697-37-2,7697372,N,N,N,14461 S WAVERLY AVE,MIDLOTHIAN,COOK,IL,NA,NITRIC ACID,325
60473GRTLR15475,GURTLER INDUSTRIES INC,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,15475 S LASALLE ST,SOUTH HOLLAND,COOK,IL,NA,SODIUM HYDROXIDE (SOLUTION),325
60177CSTML414WD,CUSTOM ALUMINUM PRODUCTS INC,COPPER,   7440-50-8,7440508,N,N,N,414 W DIVISION ST,SOUTH ELGIN,KANE,IL,NA,COPPER,331
62540KNCDG4MILE,KINCAID POWER STATION,BENZO(G H I)PERYLENE,    191-24-2,191242,Y,Y,N,4 MILES W OF KINCAID ON RT 104,KINCAID,CHRISTIAN,IL,NA,BENZO(G H I)PERYLENE,2211
60622NZDRC1087N,NAZDAR CHICAGO,ZINC COMPOUNDS,N982,N982,N,N,N,1087 N N BRANCH ST,CHICAGO,COOK,IL,NA,ZINC COMPOUNDS,325
60651LLDMT4528W,ALLIED METAL CO,ALUMINUM OXIDE (FIBROUS FORMS),   1344-28-1,1344281,N,N,N,4528 W DIVISION ST,CHICAGO,COOK,IL,NA,ALUMINUM OXIDE (FIBROUS FORMS),331
60651THPYL1334N,PYLE NATIONAL CO,NITRIC ACID,   7697-37-2,7697372,N,N,N,1334 N KOSTNER AVE,CHICAGO,COOK,IL,NA,NITRIC ACID,334
60007PNRYC1801E,PENRAY COS INC,TETRACHLOROETHYLENE,    127-18-4,127184,Y,Y,Y,1801 ESTES AVE,ELK GROVE VILLAGE,COOK,IL,NA,TETRACHLOROETHYLENE,325
60901NTDCT2850F,MICRO INKS CORP,TOLUENE,    108-88-3,108883,N,Y,N,2850 FESTIVAL DR,KANKAKEE,KANKAKEE,IL,NA,TOLUENE,325
60101MTLMP678WI,METAL IMPROVEMENT CO INC,ALUMINUM OXIDE (FIBROUS FORMS),   1344-28-1,1344281,N,N,N,678 WINTHROP AVE,ADDISON,DUPAGE,IL,NA,ALUMINUM OXIDE (FIBROUS FORMS),332
60632THMRV3843W,MARVEL GROUP INC,1 1 1-TRICHLOROETHANE,     71-55-6,71556,N,Y,Y,3843 W 43RD ST,CHICAGO,COOK,IL,NA,1 1 1-TRICHLOROETHANE,337
61354MRCNNWESTM,AMERICAN NICKELOID CO,ZINC COMPOUNDS,N982,N982,N,N,N,2900 MAIN ST,PERU,LA SALLE,IL,NA,ZINC COMPOUNDS,332
62703PRCSN2415S,PRECISION PRODS INC,PHOSPHORIC ACID,   7664-38-2,7664382,N,N,N,2415 S GRAND AVE E,SPRINGFIELD,SANGAMON,IL,NA,PHOSPHORIC ACID,332
60193MRCRY121SM,MERCURY PRODUCTS CORP.,MANGANESE,   7439-96-5,7439965,N,Y,N,1201 S MERCURY DR,SCHAUMBURG,COOK,IL,NA,MANGANESE,336
60560RMLNCRTE47,REMLINE CO,1 2 4-TRIMETHYLBENZENE,     95-63-6,95636,N,N,N,RTE 47 N OF CANNONBALL TRAIL,YORKVILLE,KENDALL,IL,NA,1 2 4-TRIMETHYLBENZENE,337
60007MGNTC1401G,MAGNETIC INSPECTION LABORATORY INC,1-BROMOPROPANE,    106-94-5,106945,N,N,N,1401 GREENLEAF AVE,ELK GROVE VILLAGE,COOK,IL,NA,1-BROMOPROPANE,332
60624BLWHT3825W,ABLE CASTINGS INC,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,3825 W LAKE ST,CHICAGO,COOK,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",332
6225WPRRST1739N,PRAIRIE STATE GENERATING CO,MERCURY,   7439-97-6,7439976,N,Y,Y,1739 NEW MARIGOLD ROAD,MARISSA,WASHINGTON,IL,NA,MERCURY,2211
60644NDRSN824SO,ANDERSON SHUMAKER CO,NICKEL,   7440-02-0,7440020,Y,Y,Y,824 S CENTRAL AVE,CHICAGO,COOK,IL,NA,NICKEL,332
62201TRDWS7MOBI,VEOLIA ES TECHNICAL SOLUTIONS LLC,BENZYL CHLORIDE,    100-44-7,100447,N,Y,N,7 MOBILE AVE,SAUGET,ST CLAIR,IL,NA,BENZYL CHLORIDE,562
60641MBRPL3100N,AMBER PLATING WORKS INC,NICKEL,   7440-02-0,7440020,Y,Y,Y,3100 N TRIPP AVE,CHICAGO,COOK,IL,NA,NICKEL,334
61552CTRPLOLDGA,CATERPILLAR INC / MOSSVILLE COMPLEX,ZINC COMPOUNDS,N982,N982,N,N,N,OLD GALENA RD & CEDAR HILL,MOSSVILLE,PEORIA,IL,NA,ZINC COMPOUNDS,326
62306CTQNC2800R,ADM QUINCY REFINERY,PHOSPHORIC ACID,   7664-38-2,7664382,N,N,N,2701 REFINERY RD,QUINCY,ADAMS,IL,NA,PHOSPHORIC ACID,311
60411TRNTY2705S,TRINITY INDUSTRIES INC PLANT 70,ISOPROPYL ALCOHOL (MANUFACTURING STRONG-ACID PROCESS ONLY NO SUPPLIER),     67-63-0,67630,N,N,N,2705 STATE ST,CHICAGO HEIGHTS,COOK,IL,NA,ISOPROPYL ALCOHOL (MANUFACTURING STRONG-ACID PROCESS ONLY NO SUPPLIER),332
61704GNRLL1601G,GE CONSUMER & INDUSTRIAL,NICKEL,   7440-02-0,7440020,Y,Y,Y,1601 GE RD,BLOOMINGTON,MCLEAN,IL,NA,NICKEL,335
60115GNRLL1900E,GENERAL ELECTRIC CO,COPPER,   7440-50-8,7440508,N,N,N,1900 E PLEASANT ST,DE KALB,DEKALB,IL,NA,COPPER,335
60612NTNLN2819W,NATIONAL INTERCHEM CORP,1 1 1-TRICHLOROETHANE,     71-55-6,71556,N,Y,Y,2819 W LAKE ST,CHICAGO,COOK,IL,NA,1 1 1-TRICHLOROETHANE,325
60148CHMPN1101L,CHAMPION PACKAGING & DISTRIBUTING INC,ETHYLENE GLYCOL,    107-21-1,107211,N,Y,N,1101 LOMBARD RD  PO BOX 457,LOMBARD,DUPAGE,IL,NA,ETHYLENE GLYCOL,311
60104SNFRD2740W,SANFORD,N-BUTYL ALCOHOL,     71-36-3,71363,N,N,N,2740 WASHINGTON BLVD,BELLWOOD,COOK,IL,NA,N-BUTYL ALCOHOL,339
60050PLYMR1515M,CLARIANT CORPORATION - MASTERBATCHES DIVISION,ALUMINUM OXIDE (FIBROUS FORMS),   1344-28-1,1344281,N,N,N,1515 MILLER PARKWAY,MCHENRY,MCHENRY,IL,NA,ALUMINUM OXIDE (FIBROUS FORMS),325
61242MXXXX22614,3M CO - CORDOVA,DICHLOROMETHANE,     75-09-2,75092,Y,Y,Y,22614 RT 84 N,CORDOVA,ROCK ISLAND,IL,NA,DICHLOROMETHANE,325
60609NTRST3800S,CARGILL INC,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,3800 S MORGAN ST,CHICAGO,COOK,IL,NA,SODIUM HYDROXIDE (SOLUTION),311
60510WHTTK1500L,HENTZEN COATINGS INC BATAVIA FACILITY,PHENOL,    108-95-2,108952,N,Y,N,1500 LATHEM ST,BATAVIA,KANE,IL,NA,PHENOL,325
61242MXXXX22614,3M CO - CORDOVA,VINYL ACETATE,    108-05-4,108054,Y,Y,N,22614 RT 84 N,CORDOVA,ROCK ISLAND,IL,NA,VINYL ACETATE,325
61244TLSNR3110M,ATLAS ROOFING CORP,METHYLENEBIS(PHENYLISOCYANATE),    101-68-8,101688,N,N,N,3110 MORTON DR,EAST MOLINE,ROCK ISLAND,IL,NA,METHYLENEBIS(PHENYLISOCYANATE),326
62665NTNLSRR1XX,CELANESE LTD-MEREDOSIA FACILITY,NITRATE COMPOUNDS,N511,N511,N,N,N,1989 OLD NAPLES RD,MEREDOSIA,MORGAN,IL,NA,NITRATE COMPOUNDS,325
60639MRCNG2000N,AMERICAN GRINDING & MACHINE CO,NICKEL,   7440-02-0,7440020,Y,Y,Y,2000 N MANGO AVE,CHICAGO,COOK,IL,NA,NICKEL,335
60153KLMSS2424S,KALMUS & ASSOCIATES INC,DICHLOROMETHANE,     75-09-2,75092,Y,Y,Y,2424 S 25TH AVE,BROADVIEW,COOK,IL,NA,DICHLOROMETHANE,334
60450TXPLS7700W,ORICA NITROGEN LLC,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,7700 W DUPONT RD,MORRIS,GRUNDY,IL,NA,SODIUM HYDROXIDE (SOLUTION),325
60174JRRWP315N9,HOLM INDUSTRIES,DIISOCYANATES,N120,N120,N,Y,N,315 N 9TH ST,SAINT CHARLES,KANE,IL,NA,DIISOCYANATES,326
62471VNDLP1201J,LACLEDE VANDALIA,SODIUM NITRITE,   7632-00-0,7632000,N,N,N,1201 JANETTE DR,VANDALIA,FAYETTE,IL,NA,SODIUM NITRITE,331
61068DLMNT15THS,KRAFT FOODS,N-BUTYL ALCOHOL,     71-36-3,71363,N,N,N,350 N 15TH ST,ROCHELLE,OGLE,IL,NA,N-BUTYL ALCOHOL,332
62895TLSPWR242S,ATLAS POWDER CO,MIXTURE,,MIXTURE,N,N,N,R 242S & 500N,WAYNE CITY,WAYNE,IL,NA,MIXTURE,325
62301TTNWH2701S,TITAN WHEEL CORP OF ILLINOIS,LEAD,   7439-92-1,7439921,Y,Y,Y,2701 SPRUCE,QUINCY,ADAMS,IL,NA,LEAD,336
61547CTRPL8826W,CATERPILLAR INC MAPLETON PLANT,1 2 4-TRIMETHYLBENZENE,     95-63-6,95636,N,N,N,8826 W RT 24,MAPLETON,PEORIA,IL,NA,1 2 4-TRIMETHYLBENZENE,331
60628SHRWN11541,SHERWIN-WILLIAMS CO,NICKEL COMPOUNDS,N495,N495,N,Y,Y,11700 S COTTAGE GROVE,CHICAGO,COOK,IL,NA,NICKEL COMPOUNDS,325
60044JSSPM1701R,JESSUP MANUFACTURING CO,N-HEXANE,    110-54-3,110543,N,Y,N,1701 ROCKLAND RD,LAKE BLUFF,LAKE,IL,NA,N-HEXANE,313
61802GRDNW601GU,GUARDIAN WEST,LEAD COMPOUNDS,N420,N420,N,Y,Y,601 GUARDIAN DR,URBANA,CHAMPAIGN,IL,NA,LEAD COMPOUNDS,336
60106NRTHW95IND,NORTHWEST MARBLE PROD CORP,DIMETHYL PHTHALATE,    131-11-3,131113,N,Y,N,950 INDUSTRIAL DR,BENSENVILLE,COOK,IL,NA,DIMETHYL PHTHALATE,326
60543WSTLL101KE,RADIAC ABRASIVES INC.,ALUMINUM (FUME OR DUST),   7429-90-5,7429905,N,N,N,101 KENDALL POINT DR,OSWEGO,KENDALL,IL,NA,ALUMINUM (FUME OR DUST),327
60421STPNCRURAL,STEPAN CO MILLSDALE ROAD,BIPHENYL,     92-52-4,92524,N,Y,N,22500 STEPAN DR,ELWOOD,WILL,IL,NA,BIPHENYL,325
61068DLMNT15THS,KRAFT FOODS,TOLUENE,    108-88-3,108883,N,Y,N,350 N 15TH ST,ROCHELLE,OGLE,IL,NA,TOLUENE,332
60633CLMTR14000,CALUMET LUBRICANTS CO CALUMET BURNHAM TERMINAL,ZINC COMPOUNDS,N982,N982,N,N,N,14000 MACKINAW AVE,BURNHAM,COOK,IL,NA,ZINC COMPOUNDS,4247
60466HYDRT2545B,HYDRITE CHEMICAL CO,XYLENE (MIXED ISOMERS),   1330-20-7,1330207,N,Y,Y,2545 BOND ST,UNIVERSITY PARK,WILL,IL,NA,XYLENE (MIXED ISOMERS),325
60530FRMRS100EA,FFC,PROPYLENE,    115-07-1,115071,N,N,N,100 E LEE RD,LEE,DEKALB,IL,NA,PROPYLENE,339
60148CHMPN1101L,CHAMPION PACKAGING & DISTRIBUTING INC,AMMONIA,   7664-41-7,7664417,N,N,N,1101 LOMBARD RD  PO BOX 457,LOMBARD,DUPAGE,IL,NA,AMMONIA,562
61364WNSLL901NS,OWENS-BROCKWAY GLASS CONTAINER INC PLANT #09,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,N,Y,Y,901 N SHABBONA ST,STREATOR,LA SALLE,IL,NA,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),327
60515MLXNC5224K,MOLEX INC,COPPER,   7440-50-8,7440508,N,N,N,5225 WALNUT AVE,DOWNERS GROVE,DUPAGE,IL,NA,COPPER,334
61072TYLRC750NB,CARRIER COMMERCIAL REFRIGERATION TAYLOR CO,DICHLORODIFLUOROMETHANE,     75-71-8,75718,N,N,N,750 N BLACKHAWK BLVD,ROCKTON,WINNEBAGO,IL,NA,DICHLORODIFLUOROMETHANE,333
62863SNPNT1200W,SNAP-ON INC,1 1 1-TRICHLOROETHANE,     71-55-6,71556,N,Y,Y,721 OAK ST,MOUNT CARMEL,WABASH,IL,NA,1 1 1-TRICHLOROETHANE,332
60115SMTHH345HA,CST STORAGE - A DIV OF CST INDUSTRIES INC,BARIUM COMPOUNDS,N040,N040,N,N,N,345 HARVESTORE DR,DEKALB,DEKALB,IL,NA,BARIUM COMPOUNDS,335
60101SWDNC1342N,SWD INC,NICKEL,   7440-02-0,7440020,Y,Y,Y,1342 NATIONAL AVE,ADDISON,DUPAGE,IL,NA,NICKEL,332
60434HNTSM1MILE,NOVA CHEMICALS INC (USA),NAPHTHALENE,     91-20-3,91203,N,Y,N,22462 W AMOCO RD,CHANNAHON,WILL,IL,NA,NAPHTHALENE,325
60630HBSNB4940W,HOBSON BROTHERS INC,ZINC (FUME OR DUST),   7440-66-6,7440666,N,N,N,4940 W LAWRENCE AVE,CHICAGO,COOK,IL,NA,ZINC (FUME OR DUST),334
62568GSRGP1200E,AHLSTROM FILTRATION LLC,ETHYLENE GLYCOL,    107-21-1,107211,N,Y,N,1200 E ELM ST,TAYLORVILLE,CHRISTIAN,IL,NA,ETHYLENE GLYCOL,322
60410CLMNC23247,INTERSTATE CHEMICAL CO INC,SEC-BUTYL ALCOHOL,     78-92-2,78922,N,N,N,23247 W EAMES ST,CHANNAHON,WILL,IL,NA,SEC-BUTYL ALCOHOL,4246
60436PLLCL1550M,APOLLO COLORS INC,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,1550 MOUND RD,ROCKDALE,WILL,IL,NA,SODIUM HYDROXIDE (SOLUTION),325
60085CHRRY3600S,CHERRY ELECTRICAL PRODUCTS,AMMONIA,   7664-41-7,7664417,N,N,N,3600 SUNSET AVE,WAUKEGAN,LAKE,IL,NA,AMMONIA,334
61204SRVSF11362,HONEYWELL SAFETY PRODUCTS,QUINOLINE,     91-22-5,91225,N,Y,N,101 13TH AVE,ROCK ISLAND,ROCK ISLAND,IL,NA,QUINOLINE,316
61866HDSNT893WC,HUDSON TECHNOLOGIES CO,CHLORODIFLUOROMETHANE,     75-45-6,75456,N,N,N,895 W CHAMPAIGN ST,RANTOUL,CHAMPAIGN,IL,NA,CHLORODIFLUOROMETHANE,325
60140WRMDWALLEN,WR MEADOWS INC,CYCLOHEXANE,    110-82-7,110827,N,N,N,300 INDUSTRIAL DR,HAMPSHIRE,KANE,IL,NA,CYCLOHEXANE,339
61820BRDNN701KE,MODERN DAIRY OF CHAMPAIGN,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,701 KENYON RD,CHAMPAIGN,CHAMPAIGN,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",311
61764NTRLKJCTRT,INTERLAKE MATERIAL HANDLING INC.,PHOSPHORUS (YELLOW OR WHITE),   7723-14-0,7723140,N,Y,N,701 INTERLAKE DR PO BOX76,PONTIAC,LIVINGSTON,IL,NA,PHOSPHORUS (YELLOW OR WHITE),332
62401FDDRS415WW,FEDDERS APPLIANCES,CUMENE,     98-82-8,98828,N,Y,N,415 WABASH AVE,EFFINGHAM,EFFINGHAM,IL,NA,CUMENE,333
60455NCLCH7351S,UNOCAL CORP,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,7351 S 78TH AVE,BRIDGEVIEW,COOK,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",325
60047JYRHG800NO,HYDRITE CHEMICAL CO.,PHOSPHORIC ACID,   7664-38-2,7664382,N,N,N,800 N OAKWOOD RD,LAKE ZURICH,LAKE,IL,NA,PHOSPHORIC ACID,4246
60650BRRTT1532S,MULTICOLOR SPECIALTIES INC.,ETHYLBENZENE,    100-41-4,100414,N,Y,N,5050 W 16TH ST,CICERO,COOK,IL,NA,ETHYLBENZENE,325
60409SHLND142ND,ASHLAND SPECIALTY INGREDIENTS,NAPHTHALENE,     91-20-3,91203,N,Y,N,14303 PAXTON AVE,CALUMET CITY,COOK,IL,NA,NAPHTHALENE,325
60016TLDYN700NO,TELEDYNE POST,METHYL ETHYL KETONE,     78-93-3,78933,N,N,Y,700 N W HWY,DES PLAINES,COOK,IL,NA,METHYL ETHYL KETONE,325
60007MDLND1001M,INX INTERNATIONAL INK CO MORSE AVE,AMMONIA,   7664-41-7,7664417,N,N,N,1001 MORSE AVE,ELK GROVE VILLAGE,COOK,IL,NA,AMMONIA,325
